person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_per_year_employed,predicted_pd,risk_band,actual_default,recommendation
30,85000,RENT,5.0,VENTURE,5000,0.06,0,9,14166.666666666666,0.023995329444244474,Low Risk,0,"Consider approval, subject to lender policy"
22,46200,RENT,5.0,EDUCATION,6200,0.13,0,3,7700.0,0.08593125176539489,Low Risk,0,"Consider approval, subject to lender policy"
27,60000,RENT,4.0,DEBTCONSOLIDATION,18500,0.31,0,5,12000.0,0.9537350941302939,Very High Risk,1,High-risk application; apply lender policy
21,50000,RENT,5.0,DEBTCONSOLIDATION,8075,0.16,0,2,8333.333333333334,0.13516835380696118,Low Risk,0,"Consider approval, subject to lender policy"
27,66500,MORTGAGE,3.0,HOMEIMPROVEMENT,16000,0.24,0,5,16625.0,0.07144225508167809,Low Risk,0,"Consider approval, subject to lender policy"
32,54996,MORTGAGE,1.0,MEDICAL,7000,0.13,0,8,27498.0,0.14806509109652757,Low Risk,0,"Consider approval, subject to lender policy"
27,29120,OWN,0.0,VENTURE,4000,0.14,0,7,29120.0,0.017939366667820672,Low Risk,0,"Consider approval, subject to lender policy"
39,182500,RENT,2.0,HOMEIMPROVEMENT,12500,0.07,0,11,60833.333333333336,0.10402774652679428,Low Risk,0,"Consider approval, subject to lender policy"
35,165996,RENT,1.0,DEBTCONSOLIDATION,6000,0.04,0,10,82998.0,0.08541553535151551,Low Risk,0,"Consider approval, subject to lender policy"
25,120000,MORTGAGE,6.0,DEBTCONSOLIDATION,10000,0.08,0,2,17142.85714285714,0.07904203594000682,Low Risk,0,"Consider approval, subject to lender policy"
22,38272,OWN,6.0,MEDICAL,4800,0.13,0,2,5467.428571428572,0.031834644969322895,Low Risk,0,"Consider approval, subject to lender policy"
54,79864,MORTGAGE,5.0,PERSONAL,1800,0.02,0,21,13310.666666666666,0.049269306732498436,Low Risk,0,"Consider approval, subject to lender policy"
29,52000,RENT,3.0,DEBTCONSOLIDATION,10800,0.21,0,5,13000.0,0.13006138756436925,Low Risk,0,"Consider approval, subject to lender policy"
22,16320,RENT,0.0,DEBTCONSOLIDATION,5000,0.31,0,2,16320.0,0.9909330972527991,Very High Risk,1,High-risk application; apply lender policy
25,98000,OWN,0.0,HOMEIMPROVEMENT,2000,0.02,0,3,98000.0,0.01689251023343309,Low Risk,0,"Consider approval, subject to lender policy"
24,47000,MORTGAGE,1.0,EDUCATION,8500,0.18,0,4,23500.0,0.0882669440322591,Low Risk,0,"Consider approval, subject to lender policy"
21,18000,OWN,1.0,PERSONAL,2500,0.14,0,3,9000.0,0.07986037121803334,Low Risk,0,"Consider approval, subject to lender policy"
24,109000,MORTGAGE,3.0,DEBTCONSOLIDATION,8800,0.08,0,2,27250.0,0.0803611377755795,Low Risk,0,"Consider approval, subject to lender policy"
24,112500,RENT,1.0,PERSONAL,16000,0.14,0,3,56250.0,0.1213648335120031,Low Risk,0,"Consider approval, subject to lender policy"
25,62400,RENT,7.0,VENTURE,20000,0.32,0,2,7800.0,0.9429774205507608,Very High Risk,1,High-risk application; apply lender policy
27,35004,RENT,7.0,MEDICAL,5000,0.14,0,8,4375.5,0.11402334479455314,Low Risk,0,"Consider approval, subject to lender policy"
27,73400,MORTGAGE,10.0,MEDICAL,2100,0.03,0,5,6672.727272727273,0.11903525795447682,Low Risk,0,"Consider approval, subject to lender policy"
23,16000,MORTGAGE,3.0,MEDICAL,2275,0.14,1,3,4000.0,0.4548082972125306,Very High Risk,0,High-risk application; apply lender policy
33,64000,RENT,14.0,VENTURE,11000,0.17,1,5,4266.666666666667,0.153729400060892,Medium Risk,1,Consider manual review
22,12600,RENT,2.0,PERSONAL,4000,0.32,0,4,4200.0,0.9895254109037579,Very High Risk,1,High-risk application; apply lender policy
22,65856,MORTGAGE,6.0,MEDICAL,16800,0.26,0,2,9408.0,0.2055007488108705,Medium Risk,0,Consider manual review
24,43000,RENT,3.0,MEDICAL,11400,0.27,0,2,10750.0,0.20238515986537792,Medium Risk,0,Consider manual review
24,38000,RENT,0.0,PERSONAL,12000,0.32,0,3,38000.0,0.9516245017293031,Very High Risk,1,High-risk application; apply lender policy
26,30000,MORTGAGE,10.0,VENTURE,6500,0.22,0,3,2727.2727272727275,0.09327868165520267,Low Risk,0,"Consider approval, subject to lender policy"
26,29000,RENT,10.0,DEBTCONSOLIDATION,9200,0.32,0,3,2636.3636363636365,0.9756599430241761,Very High Risk,1,High-risk application; apply lender policy
25,74500,RENT,3.0,MEDICAL,6000,0.08,0,4,18625.0,0.1276714265516477,Low Risk,0,"Consider approval, subject to lender policy"
55,94000,MORTGAGE,11.0,PERSONAL,4000,0.04,0,26,7833.333333333333,0.03813955792488234,Low Risk,0,"Consider approval, subject to lender policy"
26,80000,MORTGAGE,10.0,EDUCATION,15000,0.19,0,2,7272.727272727273,0.04491234717640958,Low Risk,0,"Consider approval, subject to lender policy"
26,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,8000,0.16,0,4,12500.0,0.13343790232211533,Low Risk,0,"Consider approval, subject to lender policy"
25,28800,RENT,6.0,MEDICAL,14800,0.51,0,3,4114.285714285715,0.9713506075255245,Very High Risk,1,High-risk application; apply lender policy
24,45000,RENT,1.0,VENTURE,12000,0.27,0,3,22500.0,0.15929216609221597,Medium Risk,0,Consider manual review
26,45000,MORTGAGE,9.0,PERSONAL,10000,0.22,0,3,4500.0,0.09022369312499567,Low Risk,0,"Consider approval, subject to lender policy"
47,44000,OWN,3.0,HOMEIMPROVEMENT,4000,0.09,0,16,11000.0,0.018816735940556894,Low Risk,0,"Consider approval, subject to lender policy"
29,39000,RENT,2.0,PERSONAL,3000,0.08,1,7,13000.0,0.442663751406019,High Risk,1,Additional assessment required
24,38000,RENT,0.0,VENTURE,12000,0.32,0,3,38000.0,0.9478885724590596,Very High Risk,1,High-risk application; apply lender policy
30,175000,RENT,1.0,EDUCATION,18000,0.1,0,10,87500.0,0.11378690646671041,Low Risk,0,"Consider approval, subject to lender policy"
23,73000,RENT,0.0,DEBTCONSOLIDATION,6825,0.09,0,3,73000.0,0.15247326849262077,Medium Risk,0,Consider manual review
31,33000,RENT,1.0,DEBTCONSOLIDATION,2000,0.06,0,5,16500.0,0.2508411430818904,High Risk,0,Additional assessment required
22,60000,RENT,7.0,VENTURE,14000,0.23,0,2,7500.0,0.057723832309584125,Low Risk,0,"Consider approval, subject to lender policy"
25,36000,RENT,9.0,PERSONAL,8400,0.23,1,4,3600.0,0.28144407933353405,High Risk,0,Additional assessment required
34,150000,MORTGAGE,5.0,VENTURE,15000,0.1,0,9,25000.0,0.024627426408055014,Low Risk,0,"Consider approval, subject to lender policy"
32,34000,MORTGAGE,5.0,DEBTCONSOLIDATION,2800,0.08,0,7,5666.666666666667,0.31495436368902996,High Risk,0,Additional assessment required
24,91228,MORTGAGE,2.0,MEDICAL,12000,0.13,0,3,30409.333333333332,0.07334595951597059,Low Risk,0,"Consider approval, subject to lender policy"
29,30996,RENT,0.0,DEBTCONSOLIDATION,18000,0.58,0,7,30996.0,0.9760297779568212,Very High Risk,1,High-risk application; apply lender policy
23,80004,MORTGAGE,2.0,VENTURE,19000,0.24,0,2,26668.0,0.04660397095586956,Low Risk,0,"Consider approval, subject to lender policy"
40,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,7000,0.13,0,14,7428.571428571428,0.1123209248862792,Low Risk,1,"Consider approval, subject to lender policy"
31,96000,MORTGAGE,1.0,MEDICAL,22500,0.23,0,5,48000.0,0.2512851074497475,High Risk,0,Additional assessment required
27,119000,OWN,5.0,EDUCATION,5000,0.04,0,5,19833.333333333332,0.010154506041971012,Low Risk,0,"Consider approval, subject to lender policy"
34,62000,RENT,2.0,PERSONAL,9100,0.15,0,7,20666.666666666668,0.09496082483684029,Low Risk,0,"Consider approval, subject to lender policy"
39,30000,MORTGAGE,14.0,MEDICAL,7200,0.24,1,11,2000.0,0.5695090764723046,Very High Risk,1,High-risk application; apply lender policy
24,133000,RENT,5.0,EDUCATION,17400,0.13,0,4,22166.666666666668,0.05304021000850034,Low Risk,0,"Consider approval, subject to lender policy"
24,81100,MORTGAGE,8.0,PERSONAL,3200,0.04,0,2,9011.111111111111,0.04541220602170636,Low Risk,0,"Consider approval, subject to lender policy"
37,44000,RENT,12.0,VENTURE,3500,0.08,0,15,3384.6153846153848,0.05414473247932157,Low Risk,0,"Consider approval, subject to lender policy"
25,100000,MORTGAGE,5.0,MEDICAL,15000,0.15,0,3,16666.666666666668,0.10188368195642146,Low Risk,0,"Consider approval, subject to lender policy"
31,65000,RENT,8.0,EDUCATION,7500,0.12,0,6,7222.222222222223,0.07288953983030122,Low Risk,0,"Consider approval, subject to lender policy"
28,32000,RENT,12.0,DEBTCONSOLIDATION,12000,0.38,0,9,2461.5384615384614,0.9728658148557465,Very High Risk,1,High-risk application; apply lender policy
23,93600,RENT,3.0,VENTURE,25000,0.27,0,4,23400.0,0.13217652058463072,Low Risk,0,"Consider approval, subject to lender policy"
28,38400,RENT,3.0,EDUCATION,5000,0.13,0,5,9600.0,0.09900809659893427,Low Risk,0,"Consider approval, subject to lender policy"
25,21500,RENT,2.0,MEDICAL,7500,0.35,1,3,7166.666666666667,0.9817451496094095,Very High Risk,1,High-risk application; apply lender policy
28,78000,RENT,0.0,PERSONAL,25000,0.32,1,5,78000.0,0.986053216008423,Very High Risk,1,High-risk application; apply lender policy
43,125000,RENT,4.0,EDUCATION,3250,0.03,0,16,25000.0,0.042727405335765675,Low Risk,0,"Consider approval, subject to lender policy"
28,50000,OWN,12.0,VENTURE,6000,0.12,0,9,3846.153846153846,0.006808352927117349,Low Risk,0,"Consider approval, subject to lender policy"
22,75000,MORTGAGE,6.0,MEDICAL,25000,0.33,0,2,10714.285714285714,0.3696592406808727,High Risk,0,Additional assessment required
33,25200,RENT,0.0,MEDICAL,5500,0.22,0,7,25200.0,0.1846795441795934,Medium Risk,0,Consider manual review
22,36000,OWN,6.0,EDUCATION,7500,0.21,0,2,5142.857142857143,0.012296723350965325,Low Risk,0,"Consider approval, subject to lender policy"
26,37000,RENT,10.0,PERSONAL,6300,0.17,0,3,3363.6363636363635,0.11381693646814371,Low Risk,0,"Consider approval, subject to lender policy"
30,51000,MORTGAGE,6.0,HOMEIMPROVEMENT,6600,0.13,0,9,7285.714285714285,0.10281883780177592,Low Risk,0,"Consider approval, subject to lender policy"
26,52000,MORTGAGE,2.0,EDUCATION,6000,0.12,0,4,17333.333333333332,0.0805919768831932,Low Risk,0,"Consider approval, subject to lender policy"
30,125000,MORTGAGE,14.0,HOMEIMPROVEMENT,5750,0.05,0,5,8333.333333333334,0.03984040730604535,Low Risk,0,"Consider approval, subject to lender policy"
28,78000,MORTGAGE,4.0,VENTURE,10000,0.13,1,7,15600.0,0.12697402105720598,Low Risk,1,"Consider approval, subject to lender policy"
29,8472,RENT,2.0,PERSONAL,3000,0.35,0,7,2824.0,0.9915283550267681,Very High Risk,1,High-risk application; apply lender policy
21,65004,RENT,5.0,PERSONAL,6000,0.09,0,3,10834.0,0.06856825652089167,Low Risk,0,"Consider approval, subject to lender policy"
23,31800,RENT,7.0,PERSONAL,9600,0.3,1,3,3975.0,0.41917397544520457,High Risk,1,Additional assessment required
27,39000,RENT,1.0,PERSONAL,4000,0.1,0,9,19500.0,0.18968568148464723,Medium Risk,0,Consider manual review
29,62532,RENT,6.0,VENTURE,9000,0.14,0,6,8933.142857142857,0.041565599707095696,Low Risk,0,"Consider approval, subject to lender policy"
39,23000,OWN,6.0,MEDICAL,6400,0.28,0,14,3285.714285714286,0.03918002125418554,Low Risk,0,"Consider approval, subject to lender policy"
23,65000,MORTGAGE,4.0,EDUCATION,13600,0.21,1,2,13000.0,0.13521357960032762,Low Risk,0,"Consider approval, subject to lender policy"
23,120000,RENT,4.0,MEDICAL,23750,0.2,0,2,24000.0,0.18896816234420555,Medium Risk,0,Consider manual review
32,24000,OWN,5.0,EDUCATION,2850,0.12,0,7,4000.0,0.0171797586950382,Low Risk,0,"Consider approval, subject to lender policy"
45,48500,RENT,7.0,MEDICAL,18000,0.37,1,15,6062.5,0.9803180575430409,Very High Risk,1,High-risk application; apply lender policy
28,50400,MORTGAGE,4.0,VENTURE,12000,0.24,0,8,10080.0,0.04449757828128359,Low Risk,0,"Consider approval, subject to lender policy"
29,125000,MORTGAGE,12.0,PERSONAL,25000,0.2,0,8,9615.384615384615,0.08427874602057096,Low Risk,0,"Consider approval, subject to lender policy"
48,140000,MORTGAGE,4.0,EDUCATION,18000,0.13,0,11,28000.0,0.044763551565025386,Low Risk,0,"Consider approval, subject to lender policy"
33,36000,RENT,5.0,PERSONAL,5600,0.16,0,7,6000.0,0.11236284456636894,Low Risk,1,"Consider approval, subject to lender policy"
50,56000,RENT,2.0,HOMEIMPROVEMENT,15000,0.27,0,15,18666.666666666668,0.35340064578484665,High Risk,0,Additional assessment required
22,44004,MORTGAGE,0.0,DEBTCONSOLIDATION,11000,0.25,0,4,44004.0,0.14229629665911453,Low Risk,1,"Consider approval, subject to lender policy"
26,104004,MORTGAGE,10.0,DEBTCONSOLIDATION,15000,0.14,0,2,9454.90909090909,0.09597095278142735,Low Risk,0,"Consider approval, subject to lender policy"
27,26000,MORTGAGE,11.0,MEDICAL,5000,0.19,0,9,2166.6666666666665,0.19863007853542877,Medium Risk,0,Consider manual review
26,127500,MORTGAGE,7.0,HOMEIMPROVEMENT,10000,0.08,0,3,15937.5,0.03984040730604535,Low Risk,0,"Consider approval, subject to lender policy"
22,66000,RENT,6.0,PERSONAL,16800,0.25,1,2,9428.57142857143,0.24155068702058738,Medium Risk,0,Consider manual review
23,60996,RENT,7.0,PERSONAL,14400,0.24,0,3,7624.5,0.07835407264722183,Low Risk,0,"Consider approval, subject to lender policy"
28,100000,MORTGAGE,13.0,VENTURE,13000,0.13,0,5,7142.857142857143,0.021413106697684196,Low Risk,0,"Consider approval, subject to lender policy"
22,46500,RENT,4.0,VENTURE,5000,0.11,0,4,9300.0,0.04825765877250896,Low Risk,0,"Consider approval, subject to lender policy"
22,51800,MORTGAGE,4.0,EDUCATION,7200,0.14,0,3,10360.0,0.07098003578976507,Low Risk,0,"Consider approval, subject to lender policy"
21,33600,RENT,2.0,MEDICAL,12000,0.36,0,3,11200.0,0.9699464632974577,Very High Risk,1,High-risk application; apply lender policy
29,70000,OTHER,1.0,PERSONAL,5000,0.07,0,6,35000.0,0.059950195338953155,Low Risk,0,"Consider approval, subject to lender policy"
30,32004,OWN,4.0,VENTURE,5500,0.17,0,8,6400.8,0.014310543135166501,Low Risk,0,"Consider approval, subject to lender policy"
39,80000,OWN,0.0,MEDICAL,5000,0.06,0,13,80000.0,0.021578757133443385,Low Risk,0,"Consider approval, subject to lender policy"
31,103000,MORTGAGE,3.0,VENTURE,15000,0.15,0,6,25750.0,0.024627426408055014,Low Risk,0,"Consider approval, subject to lender policy"
39,708000,MORTGAGE,14.0,DEBTCONSOLIDATION,25000,0.04,0,12,47200.0,0.18443077514403824,Medium Risk,0,Consider manual review
23,87000,MORTGAGE,0.0,PERSONAL,7500,0.09,1,2,87000.0,0.15940638422198095,Medium Risk,0,Consider manual review
24,75000,RENT,4.0,HOMEIMPROVEMENT,3000,0.04,0,4,15000.0,0.07849959034534053,Low Risk,0,"Consider approval, subject to lender policy"
24,75000,RENT,4.0,VENTURE,10000,0.13,0,2,15000.0,0.03701284376759788,Low Risk,0,"Consider approval, subject to lender policy"
22,29000,RENT,0.0,EDUCATION,6400,0.22,1,4,29000.0,0.48786098201670763,Very High Risk,0,High-risk application; apply lender policy
66,42000,RENT,2.0,MEDICAL,6475,0.15,0,24,14000.0,0.14424260327872848,Low Risk,0,"Consider approval, subject to lender policy"
23,52780,MORTGAGE,2.0,PERSONAL,8000,0.15,0,2,17593.333333333332,0.0990163038872374,Low Risk,0,"Consider approval, subject to lender policy"
29,65000,MORTGAGE,11.0,HOMEIMPROVEMENT,7000,0.11,0,10,5416.666666666667,0.0679213741148053,Low Risk,0,"Consider approval, subject to lender policy"
25,156000,MORTGAGE,9.0,DEBTCONSOLIDATION,10000,0.06,1,2,15600.0,0.33204137850271287,High Risk,0,Additional assessment required
30,64000,MORTGAGE,3.0,HOMEIMPROVEMENT,10200,0.16,0,8,16000.0,0.06326337405137807,Low Risk,0,"Consider approval, subject to lender policy"
26,50000,RENT,0.0,MEDICAL,13000,0.26,0,3,50000.0,0.15345631032590576,Medium Risk,0,Consider manual review
25,85584,MORTGAGE,10.0,DEBTCONSOLIDATION,24000,0.28,1,2,7780.363636363636,0.6403172582257022,Very High Risk,1,High-risk application; apply lender policy
70,132000,MORTGAGE,0.0,PERSONAL,14000,0.11,0,24,132000.0,0.05939531946875608,Low Risk,0,"Consider approval, subject to lender policy"
43,86044,MORTGAGE,16.0,HOMEIMPROVEMENT,6500,0.08,0,13,5061.411764705882,0.044007789200660466,Low Risk,0,"Consider approval, subject to lender policy"
26,65000,MORTGAGE,4.0,EDUCATION,5000,0.08,0,4,13000.0,0.05160664549364905,Low Risk,0,"Consider approval, subject to lender policy"
30,39600,MORTGAGE,5.0,DEBTCONSOLIDATION,3000,0.08,0,10,6600.0,0.1766534480525305,Medium Risk,0,Consider manual review
27,44000,RENT,6.0,VENTURE,4800,0.11,0,10,6285.714285714285,0.053407050849670755,Low Risk,0,"Consider approval, subject to lender policy"
25,32000,RENT,1.0,DEBTCONSOLIDATION,1500,0.05,0,3,16000.0,0.2508411430818904,High Risk,0,Additional assessment required
39,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,22000,0.24,1,15,9000.0,0.13666106905048556,Low Risk,0,"Consider approval, subject to lender policy"
32,30000,MORTGAGE,16.0,EDUCATION,7000,0.23,0,6,1764.7058823529412,0.15017952012540667,Medium Risk,0,Consider manual review
26,88596,RENT,3.0,PERSONAL,24000,0.27,0,3,22149.0,0.20092912210058197,Medium Risk,0,Consider manual review
29,28000,RENT,9.0,VENTURE,8400,0.3,0,6,2800.0,0.13843306950184459,Low Risk,0,"Consider approval, subject to lender policy"
22,30000,MORTGAGE,6.0,DEBTCONSOLIDATION,5000,0.17,0,4,4285.714285714285,0.2333025585722915,Medium Risk,0,Consider manual review
23,48000,RENT,4.0,EDUCATION,1600,0.03,0,3,9600.0,0.08593125176539489,Low Risk,0,"Consider approval, subject to lender policy"
27,50000,RENT,0.0,VENTURE,2000,0.04,0,5,50000.0,0.07278519610759555,Low Risk,0,"Consider approval, subject to lender policy"
28,38000,RENT,7.0,PERSONAL,5000,0.13,0,6,4750.0,0.11381693646814371,Low Risk,1,"Consider approval, subject to lender policy"
26,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,1500,0.03,0,2,22500.0,0.12503586604226738,Low Risk,0,"Consider approval, subject to lender policy"
24,105000,MORTGAGE,4.0,VENTURE,4000,0.04,0,4,21000.0,0.018353977381738787,Low Risk,0,"Consider approval, subject to lender policy"
29,77000,RENT,0.0,EDUCATION,8225,0.11,0,10,77000.0,0.1028610552577709,Low Risk,0,"Consider approval, subject to lender policy"
35,100000,RENT,3.0,PERSONAL,12000,0.12,0,6,25000.0,0.050418880219283486,Low Risk,0,"Consider approval, subject to lender policy"
34,25000,RENT,0.0,VENTURE,5325,0.21,0,7,25000.0,0.16803834652888364,Medium Risk,0,Consider manual review
28,76500,MORTGAGE,12.0,MEDICAL,10000,0.13,0,7,5884.615384615385,0.11757236772011892,Low Risk,0,"Consider approval, subject to lender policy"
25,63000,MORTGAGE,9.0,EDUCATION,25000,0.4,0,2,6300.0,0.18895750576163553,Medium Risk,0,Consider manual review
27,27000,RENT,3.0,MEDICAL,6900,0.26,0,7,6750.0,0.23928490416252002,Medium Risk,0,Consider manual review
28,24000,RENT,8.0,VENTURE,8875,0.37,0,9,2666.6666666666665,0.959127307387318,Very High Risk,1,High-risk application; apply lender policy
23,75000,MORTGAGE,7.0,PERSONAL,8000,0.11,0,4,9375.0,0.05000704156723526,Low Risk,1,"Consider approval, subject to lender policy"
32,95000,MORTGAGE,13.0,HOMEIMPROVEMENT,8000,0.08,0,9,6785.714285714285,0.0432437214315923,Low Risk,0,"Consider approval, subject to lender policy"
29,66996,MORTGAGE,1.0,PERSONAL,9000,0.13,0,7,33498.0,0.06725575424168496,Low Risk,0,"Consider approval, subject to lender policy"
36,54000,RENT,2.0,HOMEIMPROVEMENT,7500,0.14,0,14,18000.0,0.2516845463937334,High Risk,1,Additional assessment required
25,89000,MORTGAGE,9.0,MEDICAL,14000,0.16,0,2,8900.0,0.09322150072249284,Low Risk,0,"Consider approval, subject to lender policy"
23,98400,MORTGAGE,7.0,EDUCATION,9000,0.09,0,4,12300.0,0.03621965695710324,Low Risk,0,"Consider approval, subject to lender policy"
26,174000,RENT,8.0,DEBTCONSOLIDATION,12000,0.07,0,4,19333.333333333332,0.06819379558250382,Low Risk,0,"Consider approval, subject to lender policy"
28,30000,RENT,5.0,PERSONAL,5825,0.19,0,9,5000.0,0.1842463922680165,Medium Risk,0,Consider manual review
33,72000,MORTGAGE,6.0,DEBTCONSOLIDATION,4250,0.06,0,5,10285.714285714286,0.09959925595576424,Low Risk,0,"Consider approval, subject to lender policy"
29,52800,MORTGAGE,1.0,PERSONAL,4800,0.09,0,9,26400.0,0.08423108984975707,Low Risk,0,"Consider approval, subject to lender policy"
32,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,5000,0.11,0,5,11250.0,0.13172219004866337,Low Risk,0,"Consider approval, subject to lender policy"
36,62000,RENT,3.0,DEBTCONSOLIDATION,8000,0.13,0,13,15500.0,0.10521885787741175,Low Risk,0,"Consider approval, subject to lender policy"
25,43738,RENT,0.0,DEBTCONSOLIDATION,4500,0.1,0,3,43738.0,0.13038156285441943,Low Risk,0,"Consider approval, subject to lender policy"
